"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1971523401853640756","Fri Sep 26 11:18:08 +0000 2025","0","@MurtadhaOne1 Prabowo mau ngurusin palestina sampai urat lehernya mau putus ngurus MBG saja berantakan","1971534749270438036","","MurtadhaOne1","in","","0","0","0","https://x.com/undefined/status/1971534749270438036","1900915185818419200",
"1971534016819151313","Fri Sep 26 11:16:09 +0000 2025","7","Lagian one state solution itu ya one state solution di bawah negara Palestina bukan Israel awkwkwk.","1971534250769109258","","putridwishsw","in","","0","1","1","https://x.com/undefined/status/1971534250769109258","1478934968399110149",
"1970412390119547061","Fri Sep 26 11:15:22 +0000 2025","0","@indoniyye @MilitaryObs_ID kurdi gapunya negara sendiri simple oh wait they're different? could it be Israel-Palestina juga beda ama Afsel &amp; Rhodesia? bego kok dipelihara kambing dipelihara","1971534052986597447","","indoniyye","in","","0","1","0","https://x.com/undefined/status/1971534052986597447","1734915601",
"1971534016819151313","Fri Sep 26 11:15:13 +0000 2025","30","1. Penelitian dilakukan oleh peneliti berdarah asli Palestina 2. Penelitian terbarukan yg dilakukan pasca kejadian 7 Oktober. 3. Melibatkan 1270 orang Palestina baik dari Tepi Barat dan Gaza. Jawaban:","1971534016819151313","","","in","","0","1","4","https://x.com/undefined/status/1971534016819151313","1478934968399110149",
"1970463490671550717","Fri Sep 26 11:12:45 +0000 2025","5","@AndarawusYusuf Mewakili rakyat Palestina https://t.co/hxL7cmFiuX","1971533395797873147","","AndarawusYusuf","in","","0","1","0","https://x.com/undefined/status/1971533395797873147","1478934968399110149",
"1971533279116533839","Fri Sep 26 11:12:17 +0000 2025","0","Pantesan Palestina susah merdeka karena banyak perusahaan gede skala dunia gini ikut terlibat genosida di jalur Gaza.","1971533279116533839","","","in","","0","0","0","https://x.com/undefined/status/1971533279116533839","1360530964997304326",
"1971398037592474089","Fri Sep 26 11:12:06 +0000 2025","0","@westhernsea Lah yg dulu pakai syal bendera Palestina buat apa ya","1971533230378820061","","westhernsea","in","","0","0","0","https://x.com/undefined/status/1971533230378820061","185682061",
"1971532409331225084","Fri Sep 26 11:10:01 +0000 2025","0","@putridwishsw Fatah juga mau. Ini kedua otoritas Palestina yang berwenang di Gaza dan Tepi Barat sudah menyetujui Solusi Dua Negara. Anda mewakili siapa? https://t.co/YUqdF8ltJr","1971532706065592804","","putridwishsw","in","","0","0","0","https://x.com/undefined/status/1971532706065592804","1407680146123870210",
"1971078772297544059","Fri Sep 26 11:09:46 +0000 2025","0","@pagisendja Ketegasan Presiden Prabowo membela Palestina dan berani hadapi ancaman asing makin tunjukin Indonesia cinta damai","1971532645046821115","","pagisendja","in","","0","0","0","https://x.com/undefined/status/1971532645046821115","1681940300493910016",
"1971532571692728657","Fri Sep 26 11:09:29 +0000 2025","297","Perdamaian Palestina bisa terwujud jika semua pihak mengusir Israel dari bumi Palestina. Itu baru benar! Israel itu bangsa penjajah pak @prabowo ... https://t.co/XO4lPC1Pbj","1971532571692728657","https://pbs.twimg.com/media/G1xKa9ybYAE4zq_.jpg","","in","","8","62","120","https://x.com/undefined/status/1971532571692728657","853069924956160000",
"1971532409331225084","Fri Sep 26 11:08:50 +0000 2025","36","Hamas =/= Masyarakat Palestina as a whole. It needs to be highlighted. Ini seperti mereduksi opini masyakarat tentang proyek MBG menjadi setuju karena pemerintah mereka tetep setuju lanjut progam MBG.","1971532409331225084","","","in","","0","2","4","https://x.com/undefined/status/1971532409331225084","1478934968399110149",
"1971450896115695699","Fri Sep 26 11:07:17 +0000 2025","0","@theunknownm4n Gak gw gak kayak lu yang pengen rakyat Palestina menderita terus menerus. Dasar zionis keparat!","1971532020691190215","","theunknownm4n","in","","0","0","0","https://x.com/undefined/status/1971532020691190215","994097948412657664",
"1971531333144137812","Fri Sep 26 11:04:33 +0000 2025","0","Palestina adalah ujian kita sebagai umat. #Nasrallah https://t.co/kFBlzGgrue","1971531333144137812","https://pbs.twimg.com/media/G1xJTH_WUAAp-_n.jpg","","in","","0","0","0","https://x.com/undefined/status/1971531333144137812","1559559949440626689",
"1971353535641182446","Fri Sep 26 11:01:40 +0000 2025","0","@Abbaso32551 @DzakwanFirst @Piyusaja2 @prabowo Solusi terbaiknya Israel harus berhenti menjajah Palestina sukarela atau dipaksa.","1971530605092610119","","Abbaso32551","in","","0","1","0","https://x.com/undefined/status/1971530605092610119","134077037",
"1971530196718403615","Fri Sep 26 11:00:02 +0000 2025","1","Pakar Hubungan Internasional Unpad Kupas Dampak Hak Veto PBB untuk Akui Palestina https://t.co/idI1uh7wUH","1971530196718403615","","","in","","0","1","0","https://x.com/undefined/status/1971530196718403615","71436318",
"1970409017181982850","Fri Sep 26 10:58:50 +0000 2025","0","@ppklobau @Jefferyyyyy @PresidenKopi bocah ngeyel emang udah keliru masih aja ngotot samain palestina ama zakir naik.","1971529892073504839","","ppklobau","in","","0","1","0","https://x.com/undefined/status/1971529892073504839","1205106706377658368",
"1971522683230683632","Fri Sep 26 10:58:46 +0000 2025","35","@jinifriit @tanyakanrl Karena persepsi sebelum baru-baru ini emang cuma Islam yang getol membela Palestina. Baru belakangan ini negara Barat ikut membela Palestina jadi isu agamanya udah sangat berkurang dibanding dulu","1971529877418553442","","jinifriit","in","","0","0","0","https://x.com/undefined/status/1971529877418553442","1211087638288986113",
"1971529809806467239","Fri Sep 26 10:58:30 +0000 2025","0","Padahal ya boikot kemarin itu ada alasan yang besar buat ngeboikot kayak genosida palestina kemarin dan kasus oplosan BBM. Justru yang bertanggung jawab paling besar disini ya PEMERINTAH. Bukan malah nyalahin pemboikotnya. ","1971529809806467239","","","in","","0","0","0","https://x.com/undefined/status/1971529809806467239","1290259000500424704",
"1971529808078389662","Fri Sep 26 10:58:30 +0000 2025","1","Inilah 10 negara yg menolak dan tdk mau mengakui Palestina sbg negara merdeka. Salah satunya yg kemarin dikunjungi samsul Papua Nugini. Dik @gibran_tweet jangan diulangi lagi yah..daripada ke Png..mending bagi2 susu sajalah. https://t.co/mvoKHOoVsc","1971529808078389662","https://pbs.twimg.com/media/G1xH6WMbQAA68Mj.jpg","","in","","0","0","1","https://x.com/undefined/status/1971529808078389662","1685924999482523648",
"1971522683230683632","Fri Sep 26 10:57:45 +0000 2025","44","@tanyakanrl Makasih Nder sudah sadar akan kejahatan Israel dan menolak genosida di Palestina. ","1971529620836188580","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1971529620836188580","1501096054351020033",
"1970437911280767379","Fri Sep 26 10:57:40 +0000 2025","0","@malamdiam Lah terus topiknya Palestina saja?","1971529601253048409","","malamdiam","in","","0","0","0","https://x.com/undefined/status/1971529601253048409","1424573456029347840",
"1971529509242577097","Fri Sep 26 10:57:18 +0000 2025","2","Pidatonya di forum dunia bukan hanya mencerminkan kedangkalannya tentang sejarah tanah Palestina tapi dia juga mengangkangi amanah UUD. Lalu orang2 dungu bertepuk tangan tanpa jedah. #FuckIsrael #FreePalestine","1971529509242577097","","","in","","0","0","0","https://x.com/undefined/status/1971529509242577097","2651176428",
"1971399323729658125","Fri Sep 26 10:57:14 +0000 2025","2","@detikcom Ya Justru kecaman dia yang tidak Mewakili Rakyat Palestina karena dia tidak BERBUAT APA2 terhadap tindakan Zionis Israel dan Sekutunya kepada Rakyat Tepi Barat yang Tanah dan Rumahnya DIAMBIL PAKSA oleh Pendudukan.","1971529491555156228","","detikcom","in","","0","0","1","https://x.com/undefined/status/1971529491555156228","1600835276535758849",
"1971165023587492084","Fri Sep 26 10:55:03 +0000 2025","1","@fgfJtbghyx @IGOT74Palestine kami siapa? sorry ya aku ahgase dan aku masih peduli dengan Palestina. Jangan sok pake kata kami kamu cuma mewakili diri kamu sendiri dan bukan orang lain ya anjing.","1971528941157720492","","fgfJtbghyx","in","","0","2","0","https://x.com/undefined/status/1971528941157720492","1400788274084335620",
"1971420897719562516","Fri Sep 26 10:51:59 +0000 2025","1","@mesheviksus2 Tapi hikmahnya banyak negara eropa akuin palestina even dibayar dengan ratusan meninggal","1971528167711228258","","mesheviksus2","in","","0","0","0","https://x.com/undefined/status/1971528167711228258","1645820726187012097",
"1971527669578973573","Fri Sep 26 10:50:00 +0000 2025","4","🇵🇸 Palestina inataka kujiunga na BRICS balozi alisema. Nchi imeomba uanachama lakini bado haijapata jibu. Awali Palestina inaweza kukubaliwa kama mwanachama mgeni ikitimiza masharti ya uanachama kamili alibainisha balozi wa Palestina nchini Urusi Abdel Hafiz Nofal. https://t.co/o61hFQMRN7","1971527669578973573","https://pbs.twimg.com/media/G1w2IubXYAAO6sC.jpg","","in","","0","0","0","https://x.com/undefined/status/1971527669578973573","1937062558953058304",
"1970752391529287828","Fri Sep 26 10:49:43 +0000 2025","0","@grok Satu lagi misalnya rencana ini berhasil 2 periode 2029 didepan pak presiden RI 8 .karena beliaulah yang paling mendukung kemerdekaan palestina","1971527598917513542","","grok","in","","0","1","0","https://x.com/undefined/status/1971527598917513542","1903446669137686529",
"1971214351970467856","Fri Sep 26 10:47:22 +0000 2025","0","@LembagaKERIS Kan simple mas ketahuan siapa yg nolak 2SS kaya yg kemarin di space yah si itu itu juga udah di desain Ama si itu biar susah ada negara Palestina makanya mereka ngirim settler untuk menduduki tepi barat mas","1971527007055024412","","LembagaKERIS","in","","0","0","0","https://x.com/undefined/status/1971527007055024412","1937245580",
"1971148938104406237","Fri Sep 26 10:45:16 +0000 2025","2","@WidasSatyo @BuffaPerjuangan Tanpa pemisahan teritorial yg jelas dengan menilai kondisi situasi saat ini wilayah Palestina akan berakhir menjadi Israel raya karena setiap sanksi pun akan di veto oleh mamarika","1971526478170120279","","Mas_streaming","in","","0","0","0","https://x.com/undefined/status/1971526478170120279","1336546437602050055",
"1971526012501639330","Fri Sep 26 10:43:25 +0000 2025","3","Palestina telah mengajukan permohonan keanggotaan penuh BRICS tetapi belum menerima tanggapan dan berencana untuk terus berpartisipasi sebagai tamu. https://t.co/y9AdYgp3Cj","1971526012501639330","","","in","","0","0","0","https://x.com/undefined/status/1971526012501639330","18071520",
"1971471542723936720","Fri Sep 26 10:42:20 +0000 2025","40","@dna_d_destroyer @ptrckstrsss Jadi lu gpp ya makan nasi lauk tai asal label kotaknya palestina Semua2 koq dihubungkan sm timur tengah. Asu","1971525740182278329","","dna_d_destroyer","in","","0","1","0","https://x.com/undefined/status/1971525740182278329","1839554628075376640",
"1971198000815854049","Fri Sep 26 10:41:50 +0000 2025","1","@AHLi_AGAMA @SHUN_CHAN_CHAN @detikcom Orang2 Arab ya berbahasa Arab Palestina sejak dahulu kala tetap diNegarannya yg aman damai tentram Lalu datanglah tamu orang2 yahudi pada tahun 1948 yg diantar inggris Sementara Negara Lainnya tidak sudi menerima yahudi dan ditanah Palestina yahudi mendirikan Negara Israel","1971525613149446574","","AHLi_AGAMA","in","","0","2","0","https://x.com/undefined/status/1971525613149446574","1908915918979387392",
"1971454419607929178","Fri Sep 26 10:40:34 +0000 2025","0","@hasmibakhtiar Heran segininya memuja erdogan sudah sejelas itu erdogan bantu genosida israhell bahkan sampe dpr nya aja pada muak Israhell bisa bertahan dr blokade Yaman ya salah 1 nya krn bantuan dr erdogan juga saudi Niatnya bela Palestina tp tanpa sadar berdiri di barisan israhell.","1971525297276379178","","hasmibakhtiar","in","","0","0","0","https://x.com/undefined/status/1971525297276379178","847998038412976128",
"1971148938104406237","Fri Sep 26 10:40:21 +0000 2025","2","@WidasSatyo @BuffaPerjuangan Dengan otoritas yg diakui dengan jelas kemerdekaan nya palestina punya bisa lebih mudah melakukan kerja sama dengan negara lain terutama untuk keamanan nya ketika sudah ada batas teritorial dan garis demarkasi yang jelas seperti pemisahan Korea Utara dan Korea selatan","1971525240103833807","","Mas_streaming","in","","0","1","0","https://x.com/undefined/status/1971525240103833807","1336546437602050055",
"1971450896115695699","Fri Sep 26 10:39:59 +0000 2025","1","@theunknownm4n Ap bedany lu am netanyahu yg sama2 nolak TSS disaat palestina aj nerima semua","1971525147728466430","","theunknownm4n","in","","0","1","0","https://x.com/undefined/status/1971525147728466430","1653767392433147906",
"1971524958527631390","Fri Sep 26 10:39:13 +0000 2025","0","Palestina tak butuh belas kasihan tapi dukungan nyata. #Nasrallah https://t.co/j9rTP3M5r5","1971524958527631390","https://pbs.twimg.com/media/G1xDgFCWIAAb_XU.jpg","","in","","0","0","0","https://x.com/undefined/status/1971524958527631390","1559559949440626689",
"1971353535641182446","Fri Sep 26 10:39:07 +0000 2025","2","@tukangpermaks @Piyusaja2 @prabowo Pengertian dan syarat2 bisa disebut negara dulu deh. Kalau sebelum 1948 sdh jd negara Palestina siapa presiden Palestina saat itu atau sebelumnya misal pernah jd kerajaan siapa aja sih rajanya dan peninggalan sejarah mrk yg tersisa? Km gali sampai kerak bumi ya gak ada.","1971524931570798834","","tukangpermaks","in","","0","1","0","https://x.com/undefined/status/1971524931570798834","496937332",
"1971148938104406237","Fri Sep 26 10:38:27 +0000 2025","1","@WidasSatyo @BuffaPerjuangan Gak seperti hidup satu rumah dengan org sakit jiwa si sakit jiwa punya rumah sendiri org palestina punya rumah sendiri","1971524762821419057","","Mas_streaming","in","","0","1","0","https://x.com/undefined/status/1971524762821419057","1336546437602050055",
"1971148938104406237","Fri Sep 26 10:37:21 +0000 2025","1","@WidasSatyo @BuffaPerjuangan Itulah kenapa negara2 di dunia memperjuangkan pengakuan Palestina sebagai negara merdeka. Walaupun susah ada mamarika. Pasukan perdamaian bisa ditaruh disitu dengan ketentuan tidak boleh ada invasi","1971524487872184700","","Mas_streaming","in","","0","1","0","https://x.com/undefined/status/1971524487872184700","1336546437602050055",
"1971148938104406237","Fri Sep 26 10:35:36 +0000 2025","1","@WidasSatyo @BuffaPerjuangan Hah yg namanya negara itu ada batas teritori ada garis demarkasi solusi two state solution diusulkan agar orang palestina bisa hidup aman tanpa rumah nya dibakar tanpa rumah nya dijarah tanpa keluarga di bunuh.","1971524044920144005","","WidasSatyo","in","","0","1","0","https://x.com/undefined/status/1971524044920144005","1336546437602050055",
"1971353535641182446","Fri Sep 26 10:34:58 +0000 2025","1","@ririssseee @Piyusaja2 @prabowo Yahh piaraan kirik palestina nongol","1971523888459968959","","ririssseee","in","","0","1","0","https://x.com/undefined/status/1971523888459968959","1542120466864713729",
"1971522678239752663","Fri Sep 26 10:30:10 +0000 2025","9","Tunapokea oda za kuprint Kofia ngumu za ujenzi za kampuni zikiwa na logo ya ofisi Tsh 35 000/= each Wasiliana nasi tuweze kukupa kitu bora kwa manufaa ya usalama wa wafanyakazi wako . Sinza Palestina ️ 0786445451 https://t.co/JcIrq7EOPU","1971522678239752663","https://pbs.twimg.com/media/G1xBbFCWMAAcseI.jpg","","in","","0","0","8","https://x.com/undefined/status/1971522678239752663","1374790043265601540",
"1970437911280767379","Fri Sep 26 10:29:16 +0000 2025","0","@firman__nurhuda Lah justru itu hal kocaknya knp narasinya malah seolah fokus ke israel drpd fokus ke kemerdekaan palestina itu sendiri???","1971522452409962701","","firman__nurhuda","in","","0","1","0","https://x.com/undefined/status/1971522452409962701","1493842258822524931",
"1971522007146836447","Fri Sep 26 10:27:30 +0000 2025","0","memasang spanduk maulid dan bersih-bersih masjid di Masjid Syarif Aunillah Kp. Cirangkong Desa Cibunar Kec. Malangbong Kab. Garut. #Ahlulbait #indonesia #islam #syiah #sunni #khidmatkepadamasyarakat #masjid #gotongroyong #maulid #maulidnabi #palestina #palestinamerdeka","1971522009885782322","","PERMABI_","in","","0","1","0","https://x.com/undefined/status/1971522009885782322","1618972800232095744",
"1971521779278688734","Fri Sep 26 10:26:35 +0000 2025","74","Di Hari Jum'at yg mubarok ini jangan lupa doakan para Mujahidin dan saudara kita di Palestina khususnya di Jalur Gaza. https://t.co/0S4R5k7SPl * Hasbunallah Wanikmal Wakil Nikmal Maula Wanikman Nasir * https://t.co/zauUkIeyyI","1971521779278688734","https://pbs.twimg.com/ext_tw_video_thumb/1971521741894623232/pu/img/rTgA194pxeAn57pO.jpg","","in","","0","1","25","https://x.com/undefined/status/1971521779278688734","158162219",
"1970472683814166554","Fri Sep 26 10:26:27 +0000 2025","0","@_n0t4lfiaccount @LembagaKERIS Ya sekarang itu yang terjadi terhadap rakyat Palestina","1971521744445034853","","_n0t4lfiaccount","in","","0","0","0","https://x.com/undefined/status/1971521744445034853","1407680146123870210",
"1971510850344341980","Fri Sep 26 10:19:32 +0000 2025","0","-) Isu Palestina dan kritik terhadap ketidakadilan global: Menyoroti penderitaan Palestina sebagai persoalan kemanusiaan universal. Isu ini menjadi medium untuk menyuarakan keadilan global dan tanggung jawab negara-negara besar.","1971520002579992879","","txtangkringan","in","","0","1","0","https://x.com/undefined/status/1971520002579992879","1489658156989190144",
"1971519679593324862","Fri Sep 26 10:18:15 +0000 2025","6","Duta Besar Palestina untuk Rusia: Palestina Ajukan Permohonan Bergabung dengan BRICS Duta Besar Palestina untuk Rusia Abdalhafiz Nofal mengumumkan bahwa Negara Palestina telah resmi mengajukan permohonan untuk bergabung dengan forum internasional BRICS. BRICS merupakan https://t.co/CbrDcDQihz","1971519679593324862","https://pbs.twimg.com/media/G1w-sxvagAAJ47x.jpg","","in","","1","0","1","https://x.com/undefined/status/1971519679593324862","1514605626877366272",
"1971509908270141944","Fri Sep 26 10:17:54 +0000 2025","0","@liuzhengism Itu yg si wowo bilang mau mengakui israel klo israel mau mengakui palestina","1971519592339263824","","liuzhengism","in","","0","1","0","https://x.com/undefined/status/1971519592339263824","111820421",
"1971155065772638463","Fri Sep 26 10:15:50 +0000 2025","0","@JihadiMvslim @HananyaNaftali Yahudi dan Muslim Palestina hidup damai?!? Damai bagi umat Islam jika orang² Yahudi tunduk di bawah syariat Islam! Justru semenjak kekhalifahan Islam di negeri itu umat Yahudi lebih banyak terdiaspora karena tidak tahan dgn tekanan syariat Islam apalagi mereka dicap kafir harbi!","1971519073780666668","","JihadiMvslim","in","","0","0","0","https://x.com/undefined/status/1971519073780666668","752047300218753025",
"1971518950908551522","Fri Sep 26 10:15:21 +0000 2025","1","Warga Palestina Menanggapi Pidato Presiden Prabowo di PBB. Prabowo Dinilai Tidak Tahu Akar Masalah Israel-Palestina https://t.co/76r4gC1Kyp","1971518950908551522","","","in","","0","0","0","https://x.com/undefined/status/1971518950908551522","3277399364",
"1971518832725639412","Fri Sep 26 10:14:53 +0000 2025","0","Sempat salah arah as moeslim kita harus memperjuangi kemerdekaan Palestina. Alasan utama karna masjidil aqsa adalah kiblat pertama muslim. Dan banyak Nabi Rasul lahir dan berdakwah disana makanya sangat-sangat berarti Palestina itu ","1971518832725639412","","","in","","0","3","0","https://x.com/undefined/status/1971518832725639412","749092590",
"1971512198389473614","Fri Sep 26 09:59:30 +0000 2025","3","syarat yang ditolak oleh Perdana Menteri Israel Benjamin Netanyahu. Israel belum mendukung kembalinya Otoritas Palestina ke Gaza tetapi dilaporkan telah terlibat secara konstruktif dengan rencana tersebut. Menteri Keuangan Bezalel Smotrich baru-baru ini menggambarkan Gaza","1971514961907372085","","DambaanA","in","","0","1","0","https://x.com/undefined/status/1971514961907372085","1603570929635692545",
"1971514951346053160","Fri Sep 26 09:59:28 +0000 2025","2","156 negara termasuk Inggris &amp; Prancis telah akui Palestina🇵🇸. Tapi apakah cukup? Tanpa gencatan senjata pencabutan blokade penghentian kejahatan Israel &amp; solusi dua-negara pengakuan hanya jadi simbol. Damai sejati atau janji kosong? https://t.co/XsNCHp7sBR","1971514951346053160","https://pbs.twimg.com/media/G1w6ZM_WsAA6Pfl.jpg","","in","","0","0","0","https://x.com/undefined/status/1971514951346053160","1319128027868155904",
"1971512198389473614","Fri Sep 26 09:59:14 +0000 2025","3","dua minggu untuk mencari dukungan regional atas rencana tersebut dengan fokus khusus pada upaya mendapatkan dukungan dari Arab Saudi. Putra Mahkota Saudi Mohammed bin Salman telah menyatakan bahwa setiap peta jalan pascaperang harus mencakup jalan menuju negara Palestina sebuah","1971514896350351438","","DambaanA","in","","0","1","0","https://x.com/undefined/status/1971514896350351438","1603570929635692545",
"1971512198389473614","Fri Sep 26 09:58:35 +0000 2025","3","beberapa perwakilan Presiden Otoritas Palestina Mahmoud Abbas mengatakan pada hari Kamis bahwa Otoritas Palestina siap untuk memikul tanggung jawab atas pemerintahan dan keamanan di Gaza. Hamas telah menyerukan beberapa perwakilan dalam peran non-militer termasuk pendidikan.","1971514731572957240","","DambaanA","in","","0","1","0","https://x.com/undefined/status/1971514731572957240","1603570929635692545",
"1971514626971230475","Fri Sep 26 09:58:10 +0000 2025","1","Palestina yabakiza ngazi moja kuwa taifa huru https://t.co/7w5HyfjofM","1971514626971230475","","","in","","0","0","0","https://x.com/undefined/status/1971514626971230475","56951263",
"1971512198389473614","Fri Sep 26 09:57:58 +0000 2025","4","menyerukan pemindahan penduduk Gaza. Survei yang dilakukan TBI menunjukkan bahwa lebih dari 25% warga Gaza mendukung beberapa bentuk keterlibatan internasional dalam pemerintahan pascaperang dengan sekitar sepertiganya mendukung peran Otoritas Palestina. Hamas telah menyerukan","1971514573992915046","","DambaanA","in","","0","1","0","https://x.com/undefined/status/1971514573992915046","1603570929635692545",
"1971510850344341980","Fri Sep 26 09:57:51 +0000 2025","0","Ada penegasan bahwa hukum adalah jembatan solidaritas yang mengikat hati nurani bangsa-bangsa. Prabowo menambahkan bahwa Palestina adalah simbol penderitaan universal. Kesanggupan Indonesia untuk mengirimkan pasukan perdamaian adalah simbol keberanian moral.","1971514548172866039","","txtangkringan","in","","0","1","0","https://x.com/undefined/status/1971514548172866039","1489658156989190144",
"1971512198389473614","Fri Sep 26 09:57:16 +0000 2025","3","tersebut akan bertindak sebagai otoritas politik dan hukum tertinggi bagi Gaza selama masa transisi. Dewan tersebut akan terdiri dari pejabat senior PBB pemimpin bisnis internasional setidaknya satu perwakilan Palestina dan perwakilan Muslim. Rencana tersebut tidak","1971514401250546075","","DambaanA","in","","0","1","0","https://x.com/undefined/status/1971514401250546075","1603570929635692545",
"1971467176017318130","Fri Sep 26 09:56:42 +0000 2025","1","@PresidenKopi Coba kalo yg pidato di pbb itu minta isriwil dua minggu angkat kaki dari palestina pasti keren yaak.","1971514255297163383","","PresidenKopi","in","","0","0","0","https://x.com/undefined/status/1971514255297163383","1353271740",
"1971514057275605138","Fri Sep 26 09:55:54 +0000 2025","3","Di video ini (02/08/2013) mendiang pemimpin Hizbullah Syahid Sayyed Hasan Nasrallah menegaskan bahwa Hizbullah tidak akan meninggalkan Palestina. #Nasrallah https://t.co/ZUwXBFJZak","1971514057275605138","https://pbs.twimg.com/ext_tw_video_thumb/1971513953386627072/pu/img/FyI-uz16gLAhb0LV.jpg","","in","","0","0","2","https://x.com/undefined/status/1971514057275605138","1262247961209143296",
"1971514028154581248","Fri Sep 26 09:55:47 +0000 2025","15","Pemerintah Inggris resmi mengakui negara Palestina dan memperbarui peta serta istilah di situs resminya. Ini mendukung solusi dua negara untuk perdamaian. https://t.co/4tg19ftrWh","1971514028154581248","","","in","","0","2","7","https://x.com/undefined/status/1971514028154581248","69183155",
"1971510850344341980","Fri Sep 26 09:55:35 +0000 2025","0","Esensi pidato Prabowo adalah visi dan misi Indonesia untuk penyelesaian konflik Gaza masalah kelaparan karena blokade bantuan kemanusian solusi damai dua negara dan persuasi untuk pengakuan kedaulatan Palestina.","1971513976262656465","","txtangkringan","in","","0","1","0","https://x.com/undefined/status/1971513976262656465","1489658156989190144",
"1971513732800111097","Fri Sep 26 09:54:37 +0000 2025","98","PA itu ga punya apa apa. Abbas mati PA bakal bubar atau jadi satelite state Israel. Dalam jangka panjang Hamas akan tetap menang. Israel will have no choice but to recognize them kalau mau damai sama Palestina. Karena yang dominasi Palestina ya Hamas.","1971513732800111097","","","in","","3","6","38","https://x.com/undefined/status/1971513732800111097","909850779749466112",
"1971512198389473614","Fri Sep 26 09:53:53 +0000 2025","3","Palestina (PA) sambil menunggu reformasi internal. Blair 72 dilaporkan menawarkan diri untuk memimpin badan sementara tersebut dengan syarat badan tersebut pada akhirnya akan mengembalikan kekuasaan kepada Otoritas Palestina. Menurut The Economist Blair siap mendedikasikan","1971513547206410588","","DambaanA","in","","0","1","0","https://x.com/undefined/status/1971513547206410588","1603570929635692545",
"1971510850344341980","Fri Sep 26 09:53:12 +0000 2025","0","Prabowo tampil tenang membawa pesan moral tentang Palestina menolak kekerasan menyerukan solusi dua negara dan bahkan menawarkan pasukan perdamaian Indonesia.","1971513375701295413","","txtangkringan","in","","0","1","0","https://x.com/undefined/status/1971513375701295413","1489658156989190144",
"1971353535641182446","Fri Sep 26 09:52:04 +0000 2025","0","@Abbaso32551 @Piyusaja2 @prabowo Penduduk asli Yerusalem itu bangsa Kanaan dari abad 2 yg pada akhir nya mereka memeluk Islam tidak ada sejarahnya bangsa yahudi bertempat tinggal di Yerusalem sebelum Kanaan bangsa kanaan adalah cikal bakal orang2 palestina.","1971513089792356535","","kasyfillah19","in","","0","0","0","https://x.com/undefined/status/1971513089792356535","1568372304387907584",
"1971512994464190774","Fri Sep 26 09:51:41 +0000 2025","0","Indonesia Swasembada Beras ! Siap bantu Palestina repost: @KompasTV @kementan @ditjenbun https://t.co/FL7gUNsly9","1971512994464190774","https://pbs.twimg.com/amplify_video_thumb/1971512896833339393/img/o-c55JSQ--wgjCtl.jpg","","in","","0","0","0","https://x.com/undefined/status/1971512994464190774","1001379467858665473",
"1971512884862816372","Fri Sep 26 09:51:15 +0000 2025","0","Syahid Hasan Nasrallah adalah pahlawan Palestina #Nasrallah","1971512884862816372","","","in","","0","0","0","https://x.com/undefined/status/1971512884862816372","1755198539666268160",
"1971512821562355985","Fri Sep 26 09:51:00 +0000 2025","0","Kita tak boleh diam saat Palestina terluka. #Nasrallah https://t.co/5S9o2v8UJF","1971512821562355985","https://pbs.twimg.com/media/G1w4dm7WwAAtJZr.jpg","","in","","0","0","1","https://x.com/undefined/status/1971512821562355985","1172059682568990720",
"1971512603299197207","Fri Sep 26 09:50:08 +0000 2025","0","Hasan Nasrallah telah memberikan segalanya untuk kebebasan Palestina #Nasrallah","1971512603299197207","","","in","","0","0","0","https://x.com/undefined/status/1971512603299197207","1755198539666268160",
"1971298968115335316","Fri Sep 26 09:34:28 +0000 2025","0","@damas_ksaa Bagaimana dengan Palestina ?","1971508660104053027","","damas_ksaa","in","","0","0","0","https://x.com/undefined/status/1971508660104053027","1697629781381275648",
"1971353535641182446","Fri Sep 26 09:31:55 +0000 2025","38","@Piyusaja2 @prabowo Mohon maaf atas ketololan pemimpin kamj yg buta sejarah jujur kami merasa malu mendengar pernyataannya seakan akan kami adalah orang tak tahu budi yg begitu saja melupakan jasa bangsa Palestina di awal terbentuknya negeri kami. Tanpa negarapun hati&amp;jiwa kami bersama Palestina","1971508018186744039","","Piyusaja2","in","","0","0","4","https://x.com/undefined/status/1971508018186744039","1140095241174650880",
"1971506965164732674","Fri Sep 26 09:27:47 +0000 2025","0","Yahya Sinwar pernah mengatakan bahwa kita berada pada dua pilihan; apakah Palestina dapat berdaulat seutuhnya.","1971506980813697107","","Sarahmotiva","in","","0","1","0","https://x.com/undefined/status/1971506980813697107","475697034",
"1971056105968238871","Fri Sep 26 09:25:08 +0000 2025","0","@EYakoby Justru mereka memalukan islam Memalukan palestina Islam tidak seperti itu...","1971506313420247265","","EYakoby","in","","0","0","0","https://x.com/undefined/status/1971506313420247265","515987486",
"1971353535641182446","Fri Sep 26 09:22:14 +0000 2025","0","@Piyusaja2 @prabowo Ingat ya boss amanat UUD 45 penjajahan hrs lenyap di muka bumi style ala2 bung Karno ikutilah bagaimana sikap BK atas kemerdekaan Palestina.","1971505582818664582","","Piyusaja2","in","","0","0","0","https://x.com/undefined/status/1971505582818664582","821279220",
