created_at,username,cleaned_text,hashtags,favorite_count,retweet_count,reply_count,quote_count,image_url,location,lang,tweet_url,engagement,sentiment
2025-09-26 11:50:11+00:00,,coba kalau breaking indonesia threatened to nuke tel aviv if israel kills greta thurnberg gw acungin jempol buat prabowo nil bukannya akan mengakui kedaulatan israel jika israel mengakui palestina israel itu penjajah kasat mata gitu kagak paham,[],2,0,0,0,,,in,https://x.com/undefined/status/1971542816708067655,2,negative
2025-09-26 12:02:25+00:00,,saya morgan cooper warga negara as yang telah tinggal di palestina yang diduduki selama sekitar dua dekade pesan ini untuk setiap warga negara as yang membayar pajak malu pada kalian genosida ini tidak akan mungkin terjadi tanpa keterlibatan amp ketidaktahuan kalian amp,[],2,0,1,0,,,in,https://x.com/undefined/status/1971545893364265250,2,negative
2025-09-26 11:56:35+00:00,,mantap kalau memang isu yg akan diangkat serasa di luar kapasitas atmin lebih baik buka diskusi via space or jaring pendapat via timeline dari pada nglempar isu serampangan di x banyak kok akun yg kompeten terkait isu palestina,[],2,0,0,0,,,in,https://x.com/undefined/status/1971544426108563807,2,positive
2025-09-26 11:27:39+00:00,,dan kita belum ngomong soal hingar bingar yang dibuat hamas sendiri baik sebelum atau sesudah 7th october menurut gw klaim penduduk palestina sepenuhnya sendiri mendukung itu straight up horse shit karena hamas dan penduduk gaza sendiri bolakbalik kisruh,[],2,0,2,0,,,in,https://x.com/undefined/status/1971537143538602253,2,negative
2025-09-26 12:07:35+00:00,,intinya kalo two state solution mau dijalankan maka harus memberi full sovereignty rakyat palestina berhak menentukan mau dibawa kemana negara mereka lewat pemilu yang adil dan bersih jangan dihalanghalangi atau dibatasi pilihan mereka dengan alasan apapun,[],1,1,0,0,,,in,https://x.com/undefined/status/1971547194437353553,2,negative
2025-09-26 12:58:40+00:00,,apakah dia dipilih dan benar pilihan rakyat palestina jelaskan asal usul nya,[],2,0,1,0,,,in,https://x.com/undefined/status/1971560051631620123,2,neutral
2025-09-26 03:40:49+00:00,,meski banyaknya buzzer yang berkeliaran hanya di x lebih update soal palestina,[],2,0,0,0,,,in,https://x.com/undefined/status/1971419663402959258,2,negative
2025-09-26 03:49:59+00:00,,otoritas palestina tuh berarti fatah ya fatah kan berteman dekat dengan bajingan zionis ehlupa ben shalom kan zionis jg,[],2,0,0,0,,,in,https://x.com/undefined/status/1971421967812288923,2,negative
2025-09-26 21:59:43+00:00,,bu bilangin itu ndut bukannya perjuangin palestina malah ngasih jaminan jahanam israhell aneh banget orang tua,[],2,0,1,0,,,in,https://x.com/undefined/status/1971696210751946836,2,negative
2025-09-26 07:13:49+00:00,,ya sudahdtng aja ke palestina sekalian tinggal lah disana dan terapkan sekalian repot aman koar2 kayak org jual obat di pasar,[],1,0,1,0,,,in,https://x.com/undefined/status/1971473266582880273,1,negative
2025-09-26 07:09:11+00:00,,lah malah ngomong kejiwaan im actually normal thank you lu ngomong membandingkan yang ada dan tidak kasih tau gw dimana bukti kalau 2ss itu ada karena yg dilihat secara fakta nih pemerintahan israel khususnya netanyahu dah berapa kali menolak palestina sebagai negara,[],1,0,1,0,,,in,https://x.com/undefined/status/1971472100209852521,1,negative
2025-09-26 07:05:03+00:00,,emang sejak dulu indonesia kalo kirim bantuan tuh gak pernah setengah ke palestina makanya itu orang ngatain indonesia gak bantuin palestina tuh ya karena orang yg ngasih perintah pengiriman bantuan nya wowo,[],1,0,0,0,,,in,https://x.com/undefined/status/1971471060760658297,1,negative
2025-09-26 07:04:32+00:00,,mahmoud abbas mah boneka kalo dia kontra israel sudah dirudal dari kemarin2 kalo palestina berdaulat penuh presidennya bukan boneka bantuan dan kerjasama sama militer legal dari negara lain kaya perang ukraina senjata legal dipasok dari ue dan us,[],1,0,1,0,,,in,https://x.com/undefined/status/1971470929718124883,1,negative
2025-09-26 06:55:16+00:00,,dan inilah yang memang harus digaungkan yaitu negara palestina secara de facto dan de jure bukan oss,[],1,0,0,0,,,in,https://x.com/undefined/status/1971468598922433020,1,negative
2025-09-26 06:55:04+00:00,,tapi tapi presiden palestina juga dukung two state solution ini,[],1,0,0,0,,,in,https://x.com/undefined/status/1971468546023805345,1,negative
2025-09-26 06:52:33+00:00,,jawab no 2 karena mereka bangsa eropa yg menjajah palestina dan mendapat pengakuan dr sesama negara eropa simple,[],1,0,1,0,,,in,https://x.com/undefined/status/1971467914202185941,1,negative
2025-09-26 07:50:05+00:00,,ya pasti lah karena palestina itu imigran arab pendatang dri arab kalo mereka asli keturunan israel tentu tidak menggunakan berbicara bahasa arab sekarang menulis tulisan arab juga sejarah asli sengaja dibelok kan oleh alim ulama pemuka agama islam,[],0,1,1,0,,,in,https://x.com/undefined/status/1971482392100733213,1,negative
2025-09-26 08:10:07+00:00,,sepertinya negaranegara yg kemarin dukung palestina di pbb bakal direcoki y,[],1,0,1,0,,,in,https://x.com/undefined/status/1971487432827920680,1,neutral
2025-09-26 15:18:07+00:00,,alhamdulillah udh ada kesadaran beberapa manusia yaallah moga palestina benar2 merdeka,[],1,0,0,0,,,in,https://x.com/undefined/status/1971595146224623910,1,positive
2025-09-26 08:52:53+00:00,,buat kamu mahasiswa sosial humaniora yang ingin menulis penelitian atau skripsi tentang perjuangan rakyat palestina ada satu buku penting yang bisa jadi pijakan,[],0,1,1,1,https://pbs.twimg.com/media/G1wqmHbawAA6bd8.png,,in,https://x.com/undefined/status/1971498197379084664,1,neutral
2025-09-26 08:49:54+00:00,,untuk yang lain kemudian dari faksifaksi tsb wajib menyerahkan senjata mereka kepada otoritas nasional palestina dalam kerangka proses menuju pembangunan institusi negara yang tunggal dan hukum yang satu serta pasukan keamanan yang sah,[],1,0,1,0,,,in,https://x.com/undefined/status/1971497446460236064,1,neutral
2025-09-26 08:57:09+00:00,,lihat mo salah yang secara terang terangan membela setiap apa yang terjadi di palestina dia gak peduli gelar individu dia benar benar pesepakbola bagiku,[],1,0,0,0,,,in,https://x.com/undefined/status/1971499269296361880,1,positive
2025-09-26 08:56:11+00:00,,solusi dua negara two state solution adalah pengkhianatan terhadap palestina malu sama palestina palestina dulu banyak berkontribusi membantu indonesia untuk merdeka bukan israel laknat,[],1,0,0,0,https://pbs.twimg.com/media/G1wr6pZbQAAqWTL.jpg,,in,https://x.com/undefined/status/1971499026815307985,1,negative
2025-09-26 10:15:21+00:00,,warga palestina menanggapi pidato presiden prabowo di pbb prabowo dinilai tidak tahu akar masalah israelpalestina,[],1,0,0,0,,,in,https://x.com/undefined/status/1971518950908551522,1,neutral
2025-09-26 13:15:00+00:00,,rossa dan prince poetiray ikut aksi kemanusiaan dengan cara manggung pakai gaun bernuansa palestina,[],0,1,0,0,,,in,https://x.com/undefined/status/1971564160489263522,1,neutral
2025-09-26 13:21:18+00:00,,freepalestine serangan israel menewaskan sedikitnya 29 warga palestina di gaza sejak fajar more here,['FreePalestine'],1,0,0,0,,,in,https://x.com/undefined/status/1971565745659380000,1,neutral
2025-09-26 11:23:02+00:00,,jadi gak masuk akal ketika ngomong cuman ada dua pilihan tapi dilihat dalam perspektif hamas saja dan bukan fatah atau plo sebagai entitas yang diakui sedunia sebagai representasi masyarakat palestina,[],1,0,1,0,,,in,https://x.com/undefined/status/1971535983037624612,1,negative
2025-09-26 10:51:59+00:00,,tapi hikmahnya banyak negara eropa akuin palestina even dibayar dengan ratusan meninggal,[],1,0,0,0,,,in,https://x.com/undefined/status/1971528167711228258,1,positive
2025-09-26 10:55:03+00:00,,kami siapa sorry ya aku ahgase dan aku masih peduli dengan palestina jangan sok pake kata kami kamu cuma mewakili diri kamu sendiri dan bukan orang lain ya anjing,[],1,0,2,0,,,in,https://x.com/undefined/status/1971528941157720492,1,negative
2025-09-26 11:00:02+00:00,,pakar hubungan internasional unpad kupas dampak hak veto pbb untuk akui palestina,[],1,0,1,0,,,in,https://x.com/undefined/status/1971530196718403615,1,neutral
2025-09-26 10:39:59+00:00,,ap bedany lu am netanyahu yg sama2 nolak tss disaat palestina aj nerima semua,[],1,0,1,0,,,in,https://x.com/undefined/status/1971525147728466430,1,positive
2025-09-26 13:27:29+00:00,,live day 720 freepalestine petugas medis yg merawat warga palestina di rumah sakit gaza menggambarkan luka yg lebih parah dibandingkan dg luka yg dialami warga sipil dalam konflik modern lainnya 178 anggota kongres as tandatangani surat penolakan aneksasi tepi barat,['FreePalestine'],1,0,0,0,,,in,https://x.com/undefined/status/1971567300479426660,1,neutral
2025-09-26 09:58:10+00:00,,palestina yabakiza ngazi moja kuwa taifa huru,[],1,0,0,0,,,in,https://x.com/undefined/status/1971514626971230475,1,neutral
2025-09-26 10:41:50+00:00,,orang2 arab ya berbahasa arab palestina sejak dahulu kala tetap dinegarannya yg aman damai tentram lalu datanglah tamu orang2 yahudi pada tahun 1948 yg diantar inggris sementara negara lainnya tidak sudi menerima yahudi dan ditanah palestina yahudi mendirikan negara israel,[],1,0,2,0,,,in,https://x.com/undefined/status/1971525613149446574,1,negative
2025-09-26 14:35:48+00:00,,klw gua mah malu da pihak barat sudah bergerak mati2an belain palestina tnpa harus mengakui isriwil,[],1,0,0,0,,,in,https://x.com/undefined/status/1971584495532097654,1,negative
2025-09-26 10:34:58+00:00,,yahh piaraan kirik palestina nongol,[],1,0,1,0,,,in,https://x.com/undefined/status/1971523888459968959,1,neutral
2025-09-26 10:35:36+00:00,,hah yg namanya negara itu ada batas teritori ada garis demarkasi solusi two state solution diusulkan agar orang palestina bisa hidup aman tanpa rumah nya dibakar tanpa rumah nya dijarah tanpa keluarga di bunuh,[],1,0,1,0,,,in,https://x.com/undefined/status/1971524044920144005,1,negative
2025-09-26 10:37:21+00:00,,itulah kenapa negara2 di dunia memperjuangkan pengakuan palestina sebagai negara merdeka walaupun susah ada mamarika pasukan perdamaian bisa ditaruh disitu dengan ketentuan tidak boleh ada invasi,[],1,0,1,0,,,in,https://x.com/undefined/status/1971524487872184700,1,negative
2025-09-26 10:38:27+00:00,,gak seperti hidup satu rumah dengan org sakit jiwa si sakit jiwa punya rumah sendiri org palestina punya rumah sendiri,[],1,0,1,0,,,in,https://x.com/undefined/status/1971524762821419057,1,negative
2025-09-26 09:51:00+00:00,,kita tak boleh diam saat palestina terluka nasrallah,['Nasrallah'],0,1,0,0,https://pbs.twimg.com/media/G1w4dm7WwAAtJZr.jpg,,in,https://x.com/undefined/status/1971512821562355985,1,positive
2025-09-26 09:56:42+00:00,,coba kalo yg pidato di pbb itu minta isriwil dua minggu angkat kaki dari palestina pasti keren yaak,[],1,0,0,0,,,in,https://x.com/undefined/status/1971514255297163383,1,positive
2025-09-26 14:10:34+00:00,,idealnya harusnya palestina harus buat angkatan bersenjata anggota2 hamas dimasukin ke situ dan jadi bagian formal dari palestina daripada jd paramiliter tapi klo masalah governance hamas ya harus ngalah,[],1,0,0,0,,,in,https://x.com/undefined/status/1971578142650511726,1,negative
2025-09-26 19:23:23+00:00,,waziri wa mambo ya nje wa uturuki hakan fidan akiongoza kikao cha oic katika umoja wa mataifa ameonya kuhusu israel kutaka kunyakuwa ardhi zaidi na mauaji ya halaiki gaza na kutoa wito wa kuzuiwa kuingia kwa silaha na kuhamasisha kuhusu palestina kupewa uanachama kamili wa,[],1,0,0,0,https://pbs.twimg.com/media/G1y7eRWWIAA5yuO.jpg,,in,https://x.com/undefined/status/1971656867492302861,1,neutral
2025-09-26 19:19:48+00:00,,masalah palestinaisrael sangat kompleks mulai dari masalah kebangsaan wilayah perbatasan budaya agama peradaban politik sosial politik global ekonomi dan teknologi alutsista sampai kepada masalah dendam kekerasan perang memang ga heran warga palestina respons begitu,[],1,0,0,0,,,in,https://x.com/undefined/status/1971655966602285461,1,negative
2025-09-26 18:44:34+00:00,,tiputipu benny wenda bw bw di inggris bersama alex sobel dari partai buruh konservatif pendukung politik kolonial mengaku sebagai presiden westpapua tapi inggris dan indonesia menjalin kerjasama strategis militer dan mendukung indonesia untuk kemerdekaan palestina,['WestPapua'],1,0,0,0,https://pbs.twimg.com/media/G1yyhUCXMAAuj1c.jpg,,in,https://x.com/undefined/status/1971647100648862064,1,neutral
2025-09-26 13:03:01+00:00,,pagar laut dibiarkanmengganggu nelayanbeli bahan bakar dihambatkoq kayak genosida di palestina saja,[],1,0,0,0,,,in,https://x.com/undefined/status/1971561146831552903,1,negative
2025-09-26 12:30:15+00:00,,presiden prabowo subianto menegaskan bahwa indonesia hanya akan membuka opsi pengakuan terhadap israel apabila negara tersebut lebih dulu mengakui palestina sebagai negara merdeka dan berdaulat,[],1,0,0,0,,,in,https://x.com/undefined/status/1971552898195640481,1,neutral
2025-09-26 04:34:57+00:00,,refernsi kristen dalam isu palestina abujandul parah,[],1,0,2,0,,,in,https://x.com/undefined/status/1971433288008073461,1,neutral
2025-09-26 04:33:27+00:00,,mesir memperkuat perbatasan dengan gaza untuk mencegah penyelundupan senjata melalui terowongan menghindari infiltrasi militan hamas yang bisa memicu terorisme di sinai dan mencegah eksodus massal palestina yang mungkin tak bisa kembali ini sejak hamas kuasai gaza 2007,[],1,0,1,0,,,in,https://x.com/undefined/status/1971432910504013882,1,neutral
2025-09-26 04:20:59+00:00,,presiden palestina lantang ungkap posisi hamas di gaza bersama rakyatnya pertahankan tanah air,[],1,0,2,0,,,in,https://x.com/undefined/status/1971429769641406677,1,neutral
2025-09-26 05:13:27+00:00,,betul bangitu hny melegalkan negara zionist israhell smtr palestina akan di serang habis2an ma tikus zion dg smua propagandanya,[],1,0,1,1,,,in,https://x.com/undefined/status/1971442972979085623,1,negative
2025-09-26 05:11:07+00:00,,penutup peran inggris dalam konflik palestinaisrael merupakan sebuah konsekuensi dari ambisi kolonial dan kebijakan janji ganda yang kontradiktif migrasi yahudi pada 1882 yang didukung oleh filantropis seperti rothschild meletakkan benih konflik lokal akibat penggusuran,[],1,0,1,0,,,in,https://x.com/undefined/status/1971442387898814585,1,neutral
2025-09-26 05:34:52+00:00,,cendekiawan muslim tapi totally illiterate tentang masalah palestina,[],1,0,0,0,,,in,https://x.com/undefined/status/1971448364614197700,1,negative
2025-09-26 18:15:07+00:00,,kesaksian tentara usa yg bertugas di gaza ketika dia bagikan bantuan amir seorang anak2 palestina yg baru menerima segenggam tepung amp kacang2n stlah mncium tgnya amp mngucapkan terima ksh ditembak mati tentara israel bantuan jd jebakan maut dia shock,[],1,0,0,0,,,in,https://x.com/undefined/status/1971639687883411615,1,negative
2025-09-26 16:46:02+00:00,,survei hamas makin populer di kalangan warga palestina sebuah pusat jajak pendapat palestina menggarisbawahi dukungan terhadap hamas mengalami peningkatan yang signifikan di kalangan warga palestina baca selengkapnya di,[],1,0,1,1,https://pbs.twimg.com/media/G1yXdJbbkAAwYJh.jpg,,in,https://x.com/undefined/status/1971617267361399210,1,neutral
2025-09-26 16:45:54+00:00,,eh logika nya gmn dah dia sakit hati krn nazi ngelakuin genocide ke kaum dia in other hand dia termotivasi sama nazi dan gituin rakyat palestina anjir kata gw psikolog aja kaga nutup,[],1,0,0,0,,,in,https://x.com/undefined/status/1971617236625596868,1,negative
2025-09-26 05:50:00+00:00,,inggris akhirnya cantumkan negara palestina di peta dubes indonesia tak beri perubahan banyak,[],0,1,1,0,,,in,https://x.com/undefined/status/1971452171867795693,1,neutral
2025-09-26 15:53:49+00:00,,homs suriah masjid agung khalid bin walid radhiyallahu anhu persembahan syair mujahidin suriah untuk alaqsha yaa allah sebagaimana telah engkau buka suriah untuk kami maka bukakanlah palestina suriah damaskus homs palestina gaza alaqsha,"['Suriah', 'Damaskus', 'Homs', 'Palestina', 'Gaza', 'AlAqsha']",1,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1971604012245172224/pu/img/BcC_5sbfezMxbKCi.jpg,,in,https://x.com/undefined/status/1971604127416545772,1,neutral
2025-09-26 15:58:29+00:00,,seorang lelaki tua kena karma instan terjatuh setelah mengecam orang yg sedang demo pro palestina,[],1,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1971465364086079488/img/fvyjWvqQTnsTUyjA.jpg,,in,https://x.com/undefined/status/1971605302790488088,1,negative
2025-09-26 15:58:54+00:00,,rais wa uturuki recep tayyip erdogan katika mazungumzo kwa njia ya simu na waziri mkuu wa uingereza keir starmer amempongeza waziri mkuu starmer kwa uamuzi wa uingereza kutambuwa palestina kama taifa kutambuliwa kwa palestina na wanachama wa baraza la usalama la umoja ni,[],1,0,0,0,https://pbs.twimg.com/media/G1yMq8tW4AEzkbX.jpg,,in,https://x.com/undefined/status/1971605409631768970,1,neutral
2025-09-26 06:44:22+00:00,,tergantung skema twostate apakah palestina bisa berdaulat penuh kalo pointnya palestina harus demiliterisasi cuma ada polisi hamas dihapuskan bandara amp pelabuhan masih dalam pengawasan israel yerusalem milik israel sama aja belum berdaulat,[],1,0,1,0,,,in,https://x.com/undefined/status/1971465855029608505,1,negative
2025-09-26 06:46:58+00:00,,secara de facto palestina sudah merdeka sekarang sudah diakui 140 negara batas wilayah jelas tinggal bagaimana palestina berdaulat,[],1,0,1,0,,,in,https://x.com/undefined/status/1971466509852737900,1,neutral
2025-09-26 06:25:44+00:00,,lagian aneh dukung palestina tapi juga mendukung penjahat ham,[],1,0,1,0,,,in,https://x.com/undefined/status/1971461166699520093,1,negative
2025-09-26 06:30:30+00:00,,wanajeshi wa israel walisonga mbele zaidi katika mji wa gaza siku ya alhamisi huku waziri mkuu benjamin netanyahu akiapa kuzuia kuanzishwa kwa taifa la palestina kabla ya kuelekea new york kuhutubia baraza kuu la umoja wa mataifa gaza israel netanyahu,"['Gaza', 'Israel', 'Netanyahu']",1,0,0,0,https://pbs.twimg.com/media/G1wAh9nWAAApZMD.jpg,,in,https://x.com/undefined/status/1971462364034658773,1,positive
2025-09-26 06:42:26+00:00,,palestina berasal dari pulau kreta di yunani kanaan adalah tanah perjanjian tuhan dgn umatnya yahudi sejak daud jadi raja di kanaan dgn kebenaran biblealkitab,[],1,0,0,0,,,in,https://x.com/undefined/status/1971465368343588878,1,positive
2025-09-26 05:49:05+00:00,,mereka pelaku genosida bangsa indian aborigin palestina,[],1,0,0,0,,,in,https://x.com/undefined/status/1971451942128975952,1,negative
2025-09-26 06:12:30+00:00,,kita tetap bersama yang tegas menyuaeakan palestina,[],1,0,0,0,,,in,https://x.com/undefined/status/1971457833431670928,1,neutral
2025-09-26 06:15:19+00:00,,atas kerja keras petani dan dukungan penuh pemerintah indonesia berhasil mencapai swasembada beras tonggak penting kedaulatan pangan nasional bukan hanya memenuhi kebutuhan dalam negeri indonesia kini juga mampu berbagi dengan dunia termasuk membantu palestina repost,[],1,0,1,0,https://pbs.twimg.com/media/G1wHGHjaAAEhVgd.jpg,,in,https://x.com/undefined/status/1971458544798204161,1,positive
2025-09-26 06:17:48+00:00,,hamas ormas bentukan israhell jd alasan proxy israhell invasi ke palestina wallahu alam,[],1,0,2,0,,,in,https://x.com/undefined/status/1971459168172376334,1,neutral
2025-09-26 06:20:25+00:00,,sepatu pria original asli v80 pria sneakers outdoor lari ootd olahraga running cowok laki laki order sini trump jumat israel palestina bcis bekerja tanpa lelah zang jia pabowo pbb ri irak samsung galaxy zonauang ald1 asiacupt20,"['zonauang', 'ALD1', 'AsiaCupT20']",1,0,0,0,https://pbs.twimg.com/media/G1wHNcDaAAES06h.jpg,,in,https://x.com/undefined/status/1971459828976591167,1,neutral
2025-09-26 16:24:42+00:00,,oss itu yang diinginkan israel lo bisa bayangin oss tapi buat palestina habis manusia di gaza,[],0,1,1,0,,,in,https://x.com/undefined/status/1971611899671519466,1,negative
2025-09-26 16:26:14+00:00,,koq pernyataan kpl negara yg di cintai palestina selain yaman ini justru terkesan peduli pd penjahat perangwhy,[],1,0,1,0,,,in,https://x.com/undefined/status/1971612286633853210,1,negative
2025-09-26 16:36:25+00:00,,ini pidato lengkapnya baca dengarprabowo tidak akan mengakui israelrecognicionkalau israel masih genosida tragedi kemanusiaan menindas tak akui palestina merdekasatanyahu dunia sudah kesal pada israel jangan putar omongan,[],1,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1971614783729491968/pu/img/e4raOnRARBXA6FWM.jpg,,in,https://x.com/undefined/status/1971614847944323173,1,negative
2025-09-26 05:45:17+00:00,,sayangnya dia bersahabat dan pernah ditampung oleh raja jordania yg beribu orang inggris yg diduga yahudi lihat saja posisi sikap jordania dalam konflik palestina,[],1,0,0,0,,,in,https://x.com/undefined/status/1971450985416700091,1,positive
2025-09-26 06:08:50+00:00,,udah beberapa kali demo besar palestina disini yang paling besar pas di monas,[],1,0,1,0,,,in,https://x.com/undefined/status/1971456913725616595,1,negative
2025-09-26 22:09:30+00:00,,isi pidato netanyahu dalam video itu sesuai dengan ucapannya di sidang umum pbb 26 sep 2025 di mana ia mengkritik pengakuan negara palestina barubaru ini oleh beberapa negara seperti prancis dan inggris beberapa klaim faktual hamas memang memuji pengakuan tersebut sebagai,[],1,0,0,0,,,in,https://x.com/undefined/status/1971698673089474930,1,neutral
2025-09-26 22:06:32+00:00,,netanyahu harus bertanggungjawab kepada milyaran umat manusia se dunia aksi walk out para delegasi negaranegara sebagai bukti keprihatinan terhadap warga palestina yang dibantai dan diisolasi sebagai bencana kemanusiaan paling brutal abad ini kenapa dunia tidak menghukumnya,[],1,0,0,0,,,in,https://x.com/undefined/status/1971697925886779394,1,negative
2025-09-26 12:19:06+00:00,,gaza bisa bertahan karena ada unit militer hamas sementara west bank cukup miris karena pasukan keamanan palestina gak bisa ngapangapain pdhl banyak pemukim ilegal zionis yang klaim² tanah² warlok,[],1,0,0,0,,,in,https://x.com/undefined/status/1971550092449751045,1,negative
2025-09-26 21:45:57+00:00,,subuh tadi imamnya baca qunut dan mendoakan palestina makin,[],1,0,0,0,,,in,https://x.com/undefined/status/1971692746416210214,1,neutral
2025-09-26 13:11:41+00:00,,presiden kolombia to the point dalam berpidato tenang dalam menjelaskan serta runut tiap kata yg disampaikan bermakna dan penuh kontemplasi mengajak kita untuk berpikir dan merenungi kembali apa yg terjadi di palestina gaza,[],1,0,1,0,,,in,https://x.com/undefined/status/1971563325495611456,1,neutral
2025-09-26 12:16:54+00:00,,israel yg sekarang juga beda dengan bani israel yg dahulu ada di situ yg dulu tinggal di situ ya sekarang sudah jadi orang palestina itu jualan legitimasi saja krn ujung2nya kekuatan militer yg bicara biang keroknya deklarasi balfour,[],1,0,1,0,https://pbs.twimg.com/media/G1xZ2i7akAA5IMb.jpg,,in,https://x.com/undefined/status/1971549537589457173,1,negative
2025-09-26 21:50:19+00:00,,bahwa sesungguhnya kemerdekaan itu ialah hak segala bangsa pembukaan uud 1945 vs indonesia sudah menyampaikan begitu negara palestina diakui oleh israel indonesia siap untuk mengakui israel prabowo,[],0,1,0,0,,,in,https://x.com/undefined/status/1971693843021287670,1,neutral
2025-09-26 03:51:01+00:00,,fraksi gerindra solusi dua negara langkah realistis untuk palestina,[],1,0,0,0,,,in,https://x.com/undefined/status/1971422231692706249,1,neutral
2025-09-26 03:47:20+00:00,,trump 79 tahun sattanyahu 75 tahun marmut abbas 89 tahun orang jompo dementia cawecawe urusan palestina,[],0,1,0,0,https://pbs.twimg.com/media/G1vlObTbsAAwdZx.jpg,,in,https://x.com/undefined/status/1971421302054605164,1,neutral
2025-09-26 03:48:45+00:00,,hamas bukan dari palestina asli tai,[],1,0,0,0,,,in,https://x.com/undefined/status/1971421659161928178,1,negative
2025-09-26 06:23:50+00:00,,isu palestina sering disalahgunakan aksi bela palestina dijadikan kuda tunggang buat narasi khilafah atau mati itu bkn dkungan itu manipulasi jangan mau dipake,[],0,0,1,0,https://pbs.twimg.com/media/G1wJDAWasAAL3EV.jpg,,in,https://x.com/undefined/status/1971460686850179398,0,negative
2025-09-26 06:20:08+00:00,,pernyataannya disampaikan tiga hari setelah prancis dan negaranegara barat lainnya secara resmi mengakui negara palestina,[],0,0,0,0,https://pbs.twimg.com/media/G1wIMdIaAAIVjxM.jpg,,in,https://x.com/undefined/status/1971459755693703444,0,neutral
2025-09-26 06:20:04+00:00,,perdana menteri pm isræl benjamin nętanyahu mengutuk para pemimpin yang telah mengakui negara palestina kecaman ini disampaikannya saat ia menuju amerika serikat pada hari kamis 259 untuk bertemu presiden as donald trump di gedung putih dan berpidato di majelis umum pbb,[],0,0,1,0,https://pbs.twimg.com/media/G1wILr4bYAALczf.jpg,,in,https://x.com/undefined/status/1971459740199956708,0,neutral
2025-09-26 06:20:00+00:00,,palestina muncul di peta inggris tak akan membuat israel melembek ini alasannya,[],0,0,0,0,,,in,https://x.com/undefined/status/1971459721745084811,0,neutral
2025-09-26 04:14:52+00:00,,krisis kemanusiaan terbesar unrwa di ambang kehancuran sekjen pbb antonio guterres mengeluarkan peringatan urgent yang menggemparkan dunia di tengah bayangbayang perang di gaza dan krisis dana yang memburuk badan bantuan pbb untuk pengungsi palestina,[],0,0,1,0,https://pbs.twimg.com/ext_tw_video_thumb/1971428145585938432/pu/img/QVnWsq4s8jr7Cz1B.jpg,,in,https://x.com/undefined/status/1971428232923922905,0,neutral
2025-09-26 06:17:09+00:00,,fix kalo mau palestina merdeka pakai tanda tangan ini real punya beliau,[],0,0,0,0,https://pbs.twimg.com/media/G1wHhM9b0AEFGEt.jpg,,in,https://x.com/undefined/status/1971459006125498658,0,neutral
2025-09-26 06:16:58+00:00,,apakah roblox pro israel ketahui game yang mendukung israel dan palestina,[],0,0,0,0,,,in,https://x.com/undefined/status/1971458957534515491,0,negative
2025-09-26 04:14:54+00:00,,ini adalah jeritan darurat untuk jutaan nyawa palestina yang bergantung pada bantuan unrwa di gaza tepi barat yordania lebanon dan suriah staf terbunuh fasilitas hancur dan beban kemanusiaan di gaza tak terbayangkan,[],0,0,1,0,,,in,https://x.com/undefined/status/1971428239060181318,0,negative
2025-09-26 06:15:18+00:00,,nama palestina berasal dari philistia atau peleshet merujuk pada bangsa filistin kuno mungkin dari wilayah aegeanyunani catatan paling awal dari mesir sekitar abad 12 sm era ramses iiiii herodotus abad 5 sm menggunakan palaistinê romawi meresmikan syria,[],0,0,0,0,,,in,https://x.com/undefined/status/1971458540717105160,0,neutral
2025-09-26 06:14:43+00:00,,palestina tahun blm ada boy itu disebut cuma nama daerah nya palestina deklarasi 15 november 1988 oleh yasser arafat klo israel sdh ada disana 4000thn yg lalu klo tau raja daud raja salomosulaiman dsb itu raja2 israel bukan raja palestina,[],0,0,2,0,,,in,https://x.com/undefined/status/1971458394029764642,0,negative
2025-09-26 06:14:26+00:00,,komisi i dpr harap pemerintah tindaklanjuti solusi dua negara demi palestina,[],0,0,1,0,https://pbs.twimg.com/media/G1wGcALagAAc9sS.jpg,,in,https://x.com/undefined/status/1971458323708092741,0,neutral
2025-09-26 06:13:13+00:00,,pernyataan saya yang secara resmi mengakui negara palestina,[],0,0,0,0,,,in,https://x.com/undefined/status/1971458016492048671,0,neutral
2025-09-26 04:14:55+00:00,,unrwa sangat diperlukan dan jika badan ini runtuh krisis kemanusiaan akan meledak tonton video ini untuk memahami mengapa unrwa adalah jantung bantuan bagi palestina dan bagaimana anda bisa menjadi bagian dari solusinya jangan biarkan suara ini tenggelam share,[],0,0,1,0,,,in,https://x.com/undefined/status/1971428242784649725,0,negative
2025-09-26 06:09:47+00:00,,pak segera pulang pak kasihan rakyatmu sekarat keracunan kabarnya ada yang sabotase sengaja bodoh dll gak usah mikir palestina mau disumbang apa biarin saja,[],0,0,1,0,,,in,https://x.com/undefined/status/1971457153690145260,0,negative
2025-09-26 04:14:56+00:00,,sekarang unrwa gaza palestina antonioguterres pbb krisiskemanusiaan duniadarurat bantuanpalestina sidangumumpbb,"['UNRWA', 'Gaza', 'Palestina', 'AntonioGuterres', 'PBB', 'KrisisKemanusiaan', 'DuniaDarurat', 'BantuanPalestina', 'SidangUmumPBB']",0,0,0,0,,,in,https://x.com/undefined/status/1971428246601466330,0,neutral
